,j,u,v,temp,sal,y,mn,d,h,mi
1993-08-12 22:00:00,589.9167,-3.9,-11.3,29.1,33.6,1993,8,12,22,0
1993-08-12 23:00:00,589.9583,-5.7,-9.2,29.1,33.6,1993,8,12,23,0
1993-08-13 00:00:00,590.0,-5.8,-7.3,29.1,33.6,1993,8,13,0,0
1993-08-13 01:00:00,590.0417,-7.6,-4.6,29.1,33.6,1993,8,13,1,0
1993-08-13 02:00:00,590.0833,-8.6,-1.7,29.2,33.5,1993,8,13,2,0
1993-08-13 03:00:00,590.125,-7.2,-0.4,29.5,33.2,1993,8,13,3,0
1993-08-13 04:00:00,590.1667,-2.8,-1.4,29.7,32.9,1993,8,13,4,0
1993-08-13 05:00:00,590.2083,6.3,-4.1,30.0,32.6,1993,8,13,5,0
1993-08-13 06:00:00,590.25,12.2,-6.1,30.1,32.4,1993,8,13,6,0
1993-08-13 07:00:00,590.2917,8.6,-5.2,29.9,32.6,1993,8,13,7,0
1993-08-13 08:00:00,590.3333,3.9,-2.5,29.7,32.8,1993,8,13,8,0
1993-08-13 09:00:00,590.375,4.9,0.8,29.6,33.1,1993,8,13,9,0
1993-08-13 10:00:00,590.4167,7.7,2.3,29.6,33.2,1993,8,13,10,0
1993-08-13 11:00:00,590.4583,8.7,-0.9,29.6,33.1,1993,8,13,11,0
1993-08-13 12:00:00,590.5,9.1,-5.8,29.7,33.0,1993,8,13,12,0
1993-08-13 13:00:00,590.5417,8.8,-7.8,29.7,33.1,1993,8,13,13,0
1993-08-13 14:00:00,590.5833,5.4,-6.6,29.7,33.2,1993,8,13,14,0
1993-08-13 15:00:00,590.625,1.5,-3.5,29.8,33.0,1993,8,13,15,0
1993-08-13 16:00:00,590.6667,1.1,-1.2,29.8,32.9,1993,8,13,16,0
1993-08-13 17:00:00,590.7083,2.6,0.2,29.7,33.1,1993,8,13,17,0
1993-08-13 18:00:00,590.75,3.1,4.5,29.9,32.8,1993,8,13,18,0
1993-08-13 19:00:00,590.7917,5.0,10.9,30.1,32.5,1993,8,13,19,0
1993-08-13 20:00:00,590.8333,9.1,13.8,30.1,32.8,1993,8,13,20,0
1993-08-13 21:00:00,590.875,14.2,11.0,30.0,33.0,1993,8,13,21,0
1993-08-13 22:00:00,590.9167,17.0,5.3,30.0,33.0,1993,8,13,22,0
1993-08-13 23:00:00,590.9583,11.4,1.5,29.6,33.5,1993,8,13,23,0
1993-08-14 00:00:00,591.0,-0.7,3.0,28.9,34.1,1993,8,14,0,0
1993-08-14 01:00:00,591.0417,-6.4,5.7,28.7,34.2,1993,8,14,1,0
1993-08-14 02:00:00,591.0833,0.3,2.9,29.4,33.7,1993,8,14,2,0
1993-08-14 03:00:00,591.125,8.8,-2.9,30.3,33.1,1993,8,14,3,0
1993-08-14 04:00:00,591.1667,8.8,-5.5,30.1,33.2,1993,8,14,4,0
1993-08-14 05:00:00,591.2083,4.7,-5.0,29.7,33.6,1993,8,14,5,0
1993-08-14 06:00:00,591.25,4.5,-5.5,30.2,33.1,1993,8,14,6,0
1993-08-14 07:00:00,591.2917,4.9,-6.0,30.5,32.7,1993,8,14,7,0
1993-08-14 08:00:00,591.3333,1.3,-2.2,30.0,33.1,1993,8,14,8,0
1993-08-14 09:00:00,591.375,-0.9,3.7,29.5,33.6,1993,8,14,9,0
1993-08-14 10:00:00,591.4167,2.3,7.5,29.3,33.8,1993,8,14,10,0
1993-08-14 11:00:00,591.4583,5.0,9.2,29.4,33.8,1993,8,14,11,0
1993-08-14 12:00:00,591.5,5.7,10.5,29.6,33.8,1993,8,14,12,0
1993-08-14 13:00:00,591.5417,10.1,9.8,29.4,34.1,1993,8,14,13,0
1993-08-14 14:00:00,591.5833,16.5,6.0,29.4,34.6,1993,8,14,14,0
1993-08-14 15:00:00,591.625,19.3,3.8,30.0,34.4,1993,8,14,15,0
1993-08-14 16:00:00,591.6667,19.8,4.5,30.6,34.0,1993,8,14,16,0
1993-08-14 17:00:00,591.7083,20.4,3.0,30.7,34.1,1993,8,14,17,0
1993-08-14 18:00:00,591.75,20.2,1.5,30.6,34.2,1993,8,14,18,0
1993-08-14 19:00:00,591.7917,19.2,2.9,30.6,34.1,1993,8,14,19,0
1993-08-14 20:00:00,591.8333,18.5,2.1,30.6,34.2,1993,8,14,20,0
1993-08-14 21:00:00,591.875,17.3,-0.3,30.5,34.2,1993,8,14,21,0
1993-08-14 22:00:00,591.9167,15.5,0.9,30.6,33.9,1993,8,14,22,0
1993-08-14 23:00:00,591.9583,14.6,1.2,30.6,33.8,1993,8,14,23,0
1993-08-15 00:00:00,592.0,14.2,-2.7,30.4,33.9,1993,8,15,0,0
1993-08-15 01:00:00,592.0417,11.5,-4.0,30.4,33.9,1993,8,15,1,0
1993-08-15 02:00:00,592.0833,7.8,-2.5,30.4,33.9,1993,8,15,2,0
1993-08-15 03:00:00,592.125,6.0,-3.4,30.4,34.0,1993,8,15,3,0
1993-08-15 04:00:00,592.1667,5.9,-5.1,30.4,33.9,1993,8,15,4,0
1993-08-15 05:00:00,592.2083,6.1,-5.4,30.4,33.9,1993,8,15,5,0
1993-08-15 06:00:00,592.25,5.9,-4.7,30.4,34.1,1993,8,15,6,0
1993-08-15 07:00:00,592.2917,6.0,-1.1,30.3,34.4,1993,8,15,7,0
1993-08-15 08:00:00,592.3333,7.0,4.4,30.2,34.6,1993,8,15,8,0
1993-08-15 09:00:00,592.375,8.7,7.7,30.1,34.7,1993,8,15,9,0
1993-08-15 10:00:00,592.4167,11.3,8.3,30.0,34.8,1993,8,15,10,0
1993-08-15 11:00:00,592.4583,13.4,9.2,30.0,34.7,1993,8,15,11,0
1993-08-15 12:00:00,592.5,13.8,11.5,30.1,34.8,1993,8,15,12,0
1993-08-15 13:00:00,592.5417,15.4,11.8,30.1,35.0,1993,8,15,13,0
1993-08-15 14:00:00,592.5833,17.2,8.0,30.2,35.0,1993,8,15,14,0
1993-08-15 15:00:00,592.625,14.7,4.4,30.5,34.7,1993,8,15,15,0
1993-08-15 16:00:00,592.6667,13.0,4.3,30.7,34.5,1993,8,15,16,0
1993-08-15 17:00:00,592.7083,15.7,4.0,30.7,34.4,1993,8,15,17,0
1993-08-15 18:00:00,592.75,17.0,2.4,30.8,34.4,1993,8,15,18,0
1993-08-15 19:00:00,592.7917,15.8,2.2,30.8,34.4,1993,8,15,19,0
1993-08-15 20:00:00,592.8333,15.1,2.8,30.7,34.4,1993,8,15,20,0
1993-08-15 21:00:00,592.875,14.3,1.8,30.6,34.4,1993,8,15,21,0
1993-08-15 22:00:00,592.9167,12.6,0.3,30.6,34.4,1993,8,15,22,0
1993-08-15 23:00:00,592.9583,12.0,-2.2,30.6,34.3,1993,8,15,23,0
1993-08-16 00:00:00,593.0,11.1,-3.4,30.7,34.0,1993,8,16,0,0
1993-08-16 01:00:00,593.0417,4.8,2.0,30.9,33.7,1993,8,16,1,0
1993-08-16 02:00:00,593.0833,-0.2,7.4,30.9,33.6,1993,8,16,2,0
1993-08-16 03:00:00,593.125,3.4,4.3,30.8,33.9,1993,8,16,3,0
1993-08-16 04:00:00,593.1667,9.2,0.1,30.8,34.3,1993,8,16,4,0
1993-08-16 05:00:00,593.2083,11.5,-1.2,30.9,34.5,1993,8,16,5,0
1993-08-16 06:00:00,593.25,11.7,-3.0,30.9,34.7,1993,8,16,6,0
1993-08-16 07:00:00,593.2917,10.7,-3.8,30.9,34.8,1993,8,16,7,0
1993-08-16 08:00:00,593.3333,9.8,-1.9,30.9,34.8,1993,8,16,8,0
1993-08-16 09:00:00,593.375,9.0,2.3,30.9,34.9,1993,8,16,9,0
1993-08-16 10:00:00,593.4167,8.2,8.0,30.8,34.9,1993,8,16,10,0
1993-08-16 11:00:00,593.4583,9.4,11.5,30.9,34.8,1993,8,16,11,0
1993-08-16 12:00:00,593.5,12.0,11.2,30.8,35.1,1993,8,16,12,0
1993-08-16 13:00:00,593.5417,13.2,10.5,30.8,35.2,1993,8,16,13,0
1993-08-16 14:00:00,593.5833,11.9,11.0,30.8,35.0,1993,8,16,14,0
1993-08-16 15:00:00,593.625,10.5,12.2,30.8,34.9,1993,8,16,15,0
1993-08-16 16:00:00,593.6667,9.8,15.7,30.8,35.1,1993,8,16,16,0
1993-08-16 17:00:00,593.7083,9.0,18.7,30.9,34.7,1993,8,16,17,0
1993-08-16 18:00:00,593.75,10.3,16.1,30.8,33.6,1993,8,16,18,0
1993-08-16 19:00:00,593.7917,13.3,13.0,30.6,32.6,1993,8,16,19,0
1993-08-16 20:00:00,593.8333,13.2,15.0,30.6,32.5,1993,8,16,20,0
1993-08-16 21:00:00,593.875,11.2,15.5,30.7,32.5,1993,8,16,21,0
1993-08-16 22:00:00,593.9167,11.8,10.3,31.0,32.0,1993,8,16,22,0
1993-08-16 23:00:00,593.9583,11.6,8.4,31.1,31.7,1993,8,16,23,0
1993-08-17 00:00:00,594.0,6.9,13.8,30.6,32.3,1993,8,17,0,0
1993-08-17 01:00:00,594.0417,2.3,18.2,30.1,33.2,1993,8,17,1,0
1993-08-17 02:00:00,594.0833,3.3,19.5,30.0,33.1,1993,8,17,2,0
1993-08-17 03:00:00,594.125,6.1,21.8,30.2,32.6,1993,8,17,3,0
1993-08-17 04:00:00,594.1667,4.2,22.0,30.3,32.5,1993,8,17,4,0
1993-08-17 05:00:00,594.2083,1.1,17.9,30.1,32.8,1993,8,17,5,0
1993-08-17 06:00:00,594.25,1.8,12.2,30.0,32.9,1993,8,17,6,0
1993-08-17 07:00:00,594.2917,2.9,8.9,30.1,32.9,1993,8,17,7,0
1993-08-17 08:00:00,594.3333,0.4,8.5,30.0,32.9,1993,8,17,8,0
1993-08-17 09:00:00,594.375,-4.6,7.5,29.7,33.3,1993,8,17,9,0
1993-08-17 10:00:00,594.4167,-8.9,5.8,29.6,33.4,1993,8,17,10,0
1993-08-17 11:00:00,594.4583,-13.0,6.7,29.6,33.4,1993,8,17,11,0
1993-08-17 12:00:00,594.5,-17.3,11.0,29.6,33.6,1993,8,17,12,0
1993-08-17 13:00:00,594.5417,-18.2,16.8,29.5,33.7,1993,8,17,13,0
1993-08-17 14:00:00,594.5833,-15.2,19.7,29.3,33.5,1993,8,17,14,0
1993-08-17 15:00:00,594.625,-11.0,17.1,29.2,33.3,1993,8,17,15,0
1993-08-17 16:00:00,594.6667,-8.4,12.9,29.1,33.3,1993,8,17,16,0
1993-08-17 17:00:00,594.7083,-4.3,12.0,29.2,33.2,1993,8,17,17,0
1993-08-17 18:00:00,594.75,7.3,12.8,29.4,32.5,1993,8,17,18,0
1993-08-17 19:00:00,594.7917,18.7,10.1,29.2,32.5,1993,8,17,19,0
1993-08-17 20:00:00,594.8333,19.8,2.5,28.8,33.4,1993,8,17,20,0
1993-08-17 21:00:00,594.875,17.0,-6.0,28.7,33.5,1993,8,17,21,0
1993-08-17 22:00:00,594.9167,13.6,-12.5,28.9,32.7,1993,8,17,22,0
1993-08-17 23:00:00,594.9583,2.0,-18.5,29.4,32.2,1993,8,17,23,0
1993-08-18 00:00:00,595.0,-14.6,-19.3,29.7,32.3,1993,8,18,0,0
1993-08-18 01:00:00,595.0417,-23.6,-10.7,29.6,32.5,1993,8,18,1,0
1993-08-18 02:00:00,595.0833,-22.7,-1.3,29.3,32.9,1993,8,18,2,0
1993-08-18 03:00:00,595.125,-19.8,3.0,28.9,33.3,1993,8,18,3,0
1993-08-18 04:00:00,595.1667,-18.8,5.6,28.8,33.4,1993,8,18,4,0
1993-08-18 05:00:00,595.2083,-19.0,5.5,28.6,33.5,1993,8,18,5,0
1993-08-18 06:00:00,595.25,-18.6,3.8,28.4,34.2,1993,8,18,6,0
1993-08-18 07:00:00,595.2917,-16.3,5.5,28.2,34.6,1993,8,18,7,0
1993-08-18 08:00:00,595.3333,-12.2,9.2,28.1,34.6,1993,8,18,8,0
1993-08-18 09:00:00,595.375,-7.5,11.3,28.1,34.5,1993,8,18,9,0
1993-08-18 10:00:00,595.4167,-1.6,11.6,28.5,34.1,1993,8,18,10,0
1993-08-18 11:00:00,595.4583,5.9,11.1,28.8,33.7,1993,8,18,11,0
1993-08-18 12:00:00,595.5,13.0,12.2,28.7,33.8,1993,8,18,12,0
1993-08-18 13:00:00,595.5417,18.2,12.7,28.8,33.7,1993,8,18,13,0
1993-08-18 14:00:00,595.5833,21.8,8.1,29.2,33.4,1993,8,18,14,0
1993-08-18 15:00:00,595.625,23.2,1.3,29.4,33.3,1993,8,18,15,0
1993-08-18 16:00:00,595.6667,21.5,-2.5,29.4,33.5,1993,8,18,16,0
1993-08-18 17:00:00,595.7083,20.4,-3.0,29.3,33.5,1993,8,18,17,0
1993-08-18 18:00:00,595.75,23.1,-3.1,29.2,33.6,1993,8,18,18,0
1993-08-18 19:00:00,595.7917,25.4,-5.9,29.2,33.6,1993,8,18,19,0
1993-08-18 20:00:00,595.8333,22.8,-11.2,29.3,33.7,1993,8,18,20,0
1993-08-18 21:00:00,595.875,18.2,-14.9,29.2,33.8,1993,8,18,21,0
1993-08-18 22:00:00,595.9167,14.0,-16.9,29.1,33.8,1993,8,18,22,0
1993-08-18 23:00:00,595.9583,9.0,-17.7,29.0,34.0,1993,8,18,23,0
1993-08-19 00:00:00,596.0,2.9,-14.2,28.5,34.6,1993,8,19,0,0
1993-08-19 01:00:00,596.0417,-3.0,-6.9,28.1,34.9,1993,8,19,1,0
1993-08-19 02:00:00,596.0833,-5.5,-0.3,28.0,34.9,1993,8,19,2,0
1993-08-19 03:00:00,596.125,-3.5,4.0,27.9,35.2,1993,8,19,3,0
1993-08-19 04:00:00,596.1667,0.3,5.7,27.7,35.3,1993,8,19,4,0
1993-08-19 05:00:00,596.2083,3.9,3.5,27.7,35.2,1993,8,19,5,0
1993-08-19 06:00:00,596.25,7.3,0.4,27.7,35.2,1993,8,19,6,0
1993-08-19 07:00:00,596.2917,8.8,1.7,28.1,35.1,1993,8,19,7,0
1993-08-19 08:00:00,596.3333,7.5,6.4,28.9,34.0,1993,8,19,8,0
1993-08-19 09:00:00,596.375,7.9,9.7,29.4,32.7,1993,8,19,9,0
1993-08-19 10:00:00,596.4167,14.8,9.5,29.3,32.5,1993,8,19,10,0
1993-08-19 11:00:00,596.4583,21.2,6.4,29.3,32.8,1993,8,19,11,0
1993-08-19 12:00:00,596.5,20.7,2.6,29.6,32.4,1993,8,19,12,0
1993-08-19 13:00:00,596.5417,19.1,-1.5,29.7,32.1,1993,8,19,13,0
1993-08-19 14:00:00,596.5833,17.3,-4.9,29.3,33.1,1993,8,19,14,0
1993-08-19 15:00:00,596.625,11.0,-6.6,28.7,34.4,1993,8,19,15,0
1993-08-19 16:00:00,596.6667,7.2,-6.7,29.0,33.9,1993,8,19,16,0
1993-08-19 17:00:00,596.7083,11.0,-4.8,29.6,32.6,1993,8,19,17,0
1993-08-19 18:00:00,596.75,15.0,-2.7,29.7,32.3,1993,8,19,18,0
1993-08-19 19:00:00,596.7917,15.1,-3.5,29.5,32.6,1993,8,19,19,0
1993-08-19 20:00:00,596.8333,14.5,-4.8,29.7,32.3,1993,8,19,20,0
1993-08-19 21:00:00,596.875,14.8,-4.1,30.1,31.7,1993,8,19,21,0
1993-08-19 22:00:00,596.9167,15.6,-2.4,30.4,31.3,1993,8,19,22,0
1993-08-19 23:00:00,596.9583,16.2,-2.0,30.3,31.4,1993,8,19,23,0
1993-08-20 00:00:00,597.0,15.1,-4.4,30.1,31.7,1993,8,20,0,0
1993-08-20 01:00:00,597.0417,11.1,-7.9,29.8,32.2,1993,8,20,1,0
1993-08-20 02:00:00,597.0833,6.7,-5.7,29.3,32.9,1993,8,20,2,0
1993-08-20 03:00:00,597.125,7.4,2.1,29.0,33.5,1993,8,20,3,0
1993-08-20 04:00:00,597.1667,11.9,3.6,29.0,33.6,1993,8,20,4,0
1993-08-20 05:00:00,597.2083,12.5,-3.5,29.0,33.7,1993,8,20,5,0
1993-08-20 06:00:00,597.25,8.6,-7.1,28.8,33.7,1993,8,20,6,0
1993-08-20 07:00:00,597.2917,7.0,-3.6,28.8,33.6,1993,8,20,7,0
1993-08-20 08:00:00,597.3333,7.6,-1.4,29.2,33.2,1993,8,20,8,0
1993-08-20 09:00:00,597.375,5.5,-3.8,29.6,32.9,1993,8,20,9,0
1993-08-20 10:00:00,597.4167,2.1,-5.4,29.6,32.9,1993,8,20,10,0
1993-08-20 11:00:00,597.4583,1.9,-4.2,29.3,33.2,1993,8,20,11,0
1993-08-20 12:00:00,597.5,2.8,-4.3,29.1,33.7,1993,8,20,12,0
1993-08-20 13:00:00,597.5417,0.5,-6.5,28.9,33.9,1993,8,20,13,0
1993-08-20 14:00:00,597.5833,-4.3,-5.5,28.8,34.2,1993,8,20,14,0
1993-08-20 15:00:00,597.625,-6.0,-0.9,28.7,34.4,1993,8,20,15,0
1993-08-20 16:00:00,597.6667,-2.5,2.4,28.9,34.1,1993,8,20,16,0
1993-08-20 17:00:00,597.7083,-0.4,4.3,29.0,33.8,1993,8,20,17,0
1993-08-20 18:00:00,597.75,-2.0,6.6,28.9,34.1,1993,8,20,18,0
1993-08-20 19:00:00,597.7917,-1.6,7.3,28.8,34.2,1993,8,20,19,0
1993-08-20 20:00:00,597.8333,2.7,7.5,29.0,33.9,1993,8,20,20,0
1993-08-20 21:00:00,597.875,10.1,5.2,29.6,33.1,1993,8,20,21,0
1993-08-20 22:00:00,597.9167,17.1,-3.4,30.5,32.1,1993,8,20,22,0
1993-08-20 23:00:00,597.9583,17.9,-12.2,30.9,31.9,1993,8,20,23,0
1993-08-21 00:00:00,598.0,14.4,-15.0,30.8,32.2,1993,8,21,0,0
1993-08-21 01:00:00,598.0417,11.6,-14.3,30.8,32.0,1993,8,21,1,0
1993-08-21 02:00:00,598.0833,10.7,-11.0,30.8,32.1,1993,8,21,2,0
1993-08-21 03:00:00,598.125,10.5,-5.8,30.2,32.8,1993,8,21,3,0
1993-08-21 04:00:00,598.1667,9.0,-4.6,29.4,33.5,1993,8,21,4,0
1993-08-21 05:00:00,598.2083,6.7,-9.0,29.0,33.9,1993,8,21,5,0
1993-08-21 06:00:00,598.25,2.6,-14.5,28.6,34.3,1993,8,21,6,0
1993-08-21 07:00:00,598.2917,-3.1,-16.4,28.3,34.5,1993,8,21,7,0
1993-08-21 08:00:00,598.3333,-2.9,-8.8,29.1,33.9,1993,8,21,8,0
1993-08-21 09:00:00,598.375,7.3,5.1,30.2,32.7,1993,8,21,9,0
1993-08-21 10:00:00,598.4167,17.8,10.3,30.5,32.3,1993,8,21,10,0
1993-08-21 11:00:00,598.4583,21.6,4.5,30.3,32.4,1993,8,21,11,0
1993-08-21 12:00:00,598.5,21.4,-0.7,30.3,32.3,1993,8,21,12,0
1993-08-21 13:00:00,598.5417,20.2,-2.3,30.5,32.1,1993,8,21,13,0
1993-08-21 14:00:00,598.5833,19.0,-7.8,31.0,31.9,1993,8,21,14,0
1993-08-21 15:00:00,598.625,15.9,-12.8,31.1,32.0,1993,8,21,15,0
1993-08-21 16:00:00,598.6667,9.0,-4.4,29.9,33.2,1993,8,21,16,0
1993-08-21 17:00:00,598.7083,4.9,6.7,28.9,34.1,1993,8,21,17,0
1993-08-21 18:00:00,598.75,6.7,3.4,29.3,33.4,1993,8,21,18,0
1993-08-21 19:00:00,598.7917,7.5,-3.7,29.7,32.8,1993,8,21,19,0
1993-08-21 20:00:00,598.8333,5.5,-3.9,29.5,32.9,1993,8,21,20,0
1993-08-21 21:00:00,598.875,4.2,-1.6,29.7,32.3,1993,8,21,21,0
1993-08-21 22:00:00,598.9167,4.8,0.4,30.0,31.3,1993,8,21,22,0
1993-08-21 23:00:00,598.9583,6.9,0.5,30.1,30.9,1993,8,21,23,0
1993-08-22 00:00:00,599.0,7.8,-0.7,30.1,31.1,1993,8,22,0,0
1993-08-22 01:00:00,599.0417,7.9,-0.3,29.8,31.8,1993,8,22,1,0
1993-08-22 02:00:00,599.0833,12.1,1.9,30.1,32.0,1993,8,22,2,0
1993-08-22 03:00:00,599.125,18.9,4.1,30.8,31.6,1993,8,22,3,0
1993-08-22 04:00:00,599.1667,23.3,4.9,31.2,31.5,1993,8,22,4,0
1993-08-22 05:00:00,599.2083,26.6,4.4,31.2,31.5,1993,8,22,5,0
1993-08-22 06:00:00,599.25,29.1,4.0,31.4,31.3,1993,8,22,6,0
1993-08-22 07:00:00,599.2917,28.2,2.9,31.5,31.2,1993,8,22,7,0
1993-08-22 08:00:00,599.3333,25.6,0.8,31.4,31.2,1993,8,22,8,0
1993-08-22 09:00:00,599.375,24.3,-1.1,31.3,31.4,1993,8,22,9,0
1993-08-22 10:00:00,599.4167,22.9,-3.4,31.4,31.5,1993,8,22,10,0
1993-08-22 11:00:00,599.4583,21.4,-3.7,31.5,31.3,1993,8,22,11,0
1993-08-22 12:00:00,599.5,21.9,-0.3,31.4,31.4,1993,8,22,12,0
1993-08-22 13:00:00,599.5417,22.1,-0.8,31.4,31.5,1993,8,22,13,0
1993-08-22 14:00:00,599.5833,18.7,-5.6,31.3,31.6,1993,8,22,14,0
1993-08-22 15:00:00,599.625,12.5,-9.3,30.7,31.7,1993,8,22,15,0
1993-08-22 16:00:00,599.6667,4.7,-11.9,30.1,32.2,1993,8,22,16,0
1993-08-22 17:00:00,599.7083,-2.1,-11.9,29.9,32.6,1993,8,22,17,0
1993-08-22 18:00:00,599.75,-8.2,-8.9,29.9,32.8,1993,8,22,18,0
1993-08-22 19:00:00,599.7917,-11.5,-3.0,30.2,32.4,1993,8,22,19,0
1993-08-22 20:00:00,599.8333,-1.3,4.9,30.6,31.8,1993,8,22,20,0
1993-08-22 21:00:00,599.875,15.0,9.5,30.9,31.6,1993,8,22,21,0
1993-08-22 22:00:00,599.9167,19.9,11.4,31.2,31.4,1993,8,22,22,0
1993-08-22 23:00:00,599.9583,23.0,10.9,31.1,31.5,1993,8,22,23,0
1993-08-23 00:00:00,600.0,36.5,3.7,30.6,31.9,1993,8,23,0,0
1993-08-23 01:00:00,600.0417,49.3,-6.4,30.5,32.2,1993,8,23,1,0
1993-08-23 02:00:00,600.0833,51.1,-12.4,30.9,32.2,1993,8,23,2,0
1993-08-23 03:00:00,600.125,44.9,-14.6,30.9,32.2,1993,8,23,3,0
1993-08-23 04:00:00,600.1667,40.8,-14.5,30.6,32.4,1993,8,23,4,0
1993-08-23 05:00:00,600.2083,42.9,-10.8,30.4,32.6,1993,8,23,5,0
1993-08-23 06:00:00,600.25,42.7,-5.9,30.3,32.8,1993,8,23,6,0
1993-08-23 07:00:00,600.2917,37.2,-1.8,30.3,32.8,1993,8,23,7,0
1993-08-23 08:00:00,600.3333,34.0,2.6,30.3,32.9,1993,8,23,8,0
1993-08-23 09:00:00,600.375,32.6,5.5,30.4,32.9,1993,8,23,9,0
1993-08-23 10:00:00,600.4167,29.3,6.8,30.4,32.8,1993,8,23,10,0
1993-08-23 11:00:00,600.4583,27.0,8.2,30.4,32.8,1993,8,23,11,0
1993-08-23 12:00:00,600.5,27.5,8.9,30.5,32.9,1993,8,23,12,0
1993-08-23 13:00:00,600.5417,28.5,8.4,30.6,33.2,1993,8,23,13,0
1993-08-23 14:00:00,600.5833,28.2,5.0,30.6,33.6,1993,8,23,14,0
1993-08-23 15:00:00,600.625,25.0,1.0,30.6,33.7,1993,8,23,15,0
1993-08-23 16:00:00,600.6667,19.8,2.9,30.6,33.8,1993,8,23,16,0
1993-08-23 17:00:00,600.7083,16.2,8.8,30.6,33.7,1993,8,23,17,0
1993-08-23 18:00:00,600.75,16.3,10.3,30.6,33.5,1993,8,23,18,0
1993-08-23 19:00:00,600.7917,17.0,8.5,30.6,33.4,1993,8,23,19,0
1993-08-23 20:00:00,600.8333,16.0,9.5,30.6,33.4,1993,8,23,20,0
1993-08-23 21:00:00,600.875,15.0,10.6,30.7,33.6,1993,8,23,21,0
1993-08-23 22:00:00,600.9167,13.7,8.4,30.7,33.6,1993,8,23,22,0
1993-08-23 23:00:00,600.9583,10.9,7.9,30.7,33.6,1993,8,23,23,0
1993-08-24 00:00:00,601.0,10.2,10.7,30.7,33.6,1993,8,24,0,0
1993-08-24 01:00:00,601.0417,12.9,11.9,30.6,33.7,1993,8,24,1,0
1993-08-24 02:00:00,601.0833,14.5,10.1,30.6,33.7,1993,8,24,2,0
1993-08-24 03:00:00,601.125,13.2,9.1,30.6,33.8,1993,8,24,3,0
1993-08-24 04:00:00,601.1667,11.2,12.1,30.6,33.7,1993,8,24,4,0
1993-08-24 05:00:00,601.2083,11.0,16.1,30.6,33.6,1993,8,24,5,0
1993-08-24 06:00:00,601.25,11.8,15.5,30.6,34.0,1993,8,24,6,0
1993-08-24 07:00:00,601.2917,12.8,11.3,30.5,34.4,1993,8,24,7,0
1993-08-24 08:00:00,601.3333,15.8,7.3,30.3,34.5,1993,8,24,8,0
1993-08-24 09:00:00,601.375,19.7,6.6,30.2,34.3,1993,8,24,9,0
1993-08-24 10:00:00,601.4167,21.8,10.2,30.1,34.2,1993,8,24,10,0
1993-08-24 11:00:00,601.4583,23.3,12.4,30.2,34.4,1993,8,24,11,0
1993-08-24 12:00:00,601.5,23.4,7.5,30.3,34.9,1993,8,24,12,0
1993-08-24 13:00:00,601.5417,21.9,1.8,30.3,35.1,1993,8,24,13,0
1993-08-24 14:00:00,601.5833,22.2,3.8,30.2,34.7,1993,8,24,14,0
1993-08-24 15:00:00,601.625,24.2,8.8,30.1,34.4,1993,8,24,15,0
1993-08-24 16:00:00,601.6667,25.8,8.6,30.2,34.5,1993,8,24,16,0
1993-08-24 17:00:00,601.7083,25.0,6.9,30.3,34.7,1993,8,24,17,0
1993-08-24 18:00:00,601.75,19.8,8.7,30.3,34.7,1993,8,24,18,0
1993-08-24 19:00:00,601.7917,13.3,11.4,30.4,34.8,1993,8,24,19,0
1993-08-24 20:00:00,601.8333,9.9,12.7,30.4,35.0,1993,8,24,20,0
1993-08-24 21:00:00,601.875,7.6,14.3,30.5,35.3,1993,8,24,21,0
1993-08-24 22:00:00,601.9167,6.7,17.0,30.5,35.3,1993,8,24,22,0
1993-08-24 23:00:00,601.9583,9.2,17.6,30.5,35.3,1993,8,24,23,0
1993-08-25 00:00:00,602.0,12.5,14.9,30.5,35.4,1993,8,25,0,0
1993-08-25 01:00:00,602.0417,15.0,12.8,30.6,35.5,1993,8,25,1,0
1993-08-25 02:00:00,602.0833,17.8,11.7,30.6,35.5,1993,8,25,2,0
1993-08-25 03:00:00,602.125,19.4,8.9,30.6,35.5,1993,8,25,3,0
1993-08-25 04:00:00,602.1667,18.6,5.8,30.5,35.5,1993,8,25,4,0
1993-08-25 05:00:00,602.2083,16.3,5.1,30.5,35.5,1993,8,25,5,0
1993-08-25 06:00:00,602.25,14.3,6.6,30.5,35.7,1993,8,25,6,0
1993-08-25 07:00:00,602.2917,13.9,7.7,30.5,35.8,1993,8,25,7,0
1993-08-25 08:00:00,602.3333,14.1,7.4,30.5,35.8,1993,8,25,8,0
1993-08-25 09:00:00,602.375,13.7,7.5,30.6,35.7,1993,8,25,9,0
1993-08-25 10:00:00,602.4167,15.2,7.2,30.6,35.6,1993,8,25,10,0
1993-08-25 11:00:00,602.4583,18.6,5.6,30.6,35.6,1993,8,25,11,0
1993-08-25 12:00:00,602.5,20.1,5.3,30.5,35.6,1993,8,25,12,0
1993-08-25 13:00:00,602.5417,20.5,6.0,30.4,35.5,1993,8,25,13,0
1993-08-25 14:00:00,602.5833,21.6,5.3,30.4,35.4,1993,8,25,14,0
1993-08-25 15:00:00,602.625,20.4,3.6,30.4,35.3,1993,8,25,15,0
1993-08-25 16:00:00,602.6667,18.1,1.4,30.5,35.2,1993,8,25,16,0
1993-08-25 17:00:00,602.7083,17.1,-2.3,30.5,35.2,1993,8,25,17,0
1993-08-25 18:00:00,602.75,14.6,-4.0,30.5,35.2,1993,8,25,18,0
